author_id,conversation_id,created_at,id,in_reply_to_user_id,like_count,quote_count,reply_count,retweet_count,text
1175777906330652672,1482784320435728396,2022-01-16T18:38:25.000Z,1482784320435728396,"",0,0,0,0,"vou pra Sorocaba sozinha 
nuncafuitriste"
2760825531,1482791015740321793,2022-01-16T19:05:01.000Z,1482791015740321793,"",1,0,0,0,Se eu tivesse em ******** eu teria chameguinho aq em sorocaba eh so coisa errada
723936529895292928,1482787961603334148,2022-01-16T18:52:53.000Z,1482787961603334148,"",0,0,0,1,RT @zorfes: Essa daqui tá se achando muito! Ajudando a cancelar a coleguinha de trabalho.. Sorocaba  tinha razao..mulher falsa e ingrata 😎
575706503,1482794748586962946,2022-01-16T19:19:51.000Z,1482794748586962946,"",0,0,0,0,"Vontade de um doce da delicatesse ,Thali podia trazer uma franquia de Sorocaba pra SP 🥺"
892059375426297858,1482804097430528007,2022-01-16T19:57:00.000Z,1482804097430528007,"",0,0,0,0,"MULTI FR24 CIRCLING ALERT : At time Sun Jan 16 19:55:28 2022 #TAM9339 was likely to be circling at FL79 5nm from STN Santana_VOR-DME_BR
 near Araçariguama, Região Imediata de Sorocaba, Região  #AvGeek #ADSB https://t.co/FTqH1buMi4 https://t.co/QvKHHmG7gm"
1482393729554161670,1482793052091650049,2022-01-16T19:13:07.000Z,1482793052091650049,"",0,0,0,0,"#Sorocaba #domingo
#familia #empreendedora https://t.co/ud75A8BESR"
1360672694572875778,1482784533183356938,2022-01-16T18:50:14.000Z,1482787292397846535,1406244086361767936,0,0,0,0,@dudaxissL Sorocaba
319747167,1482783833070178310,2022-01-16T18:36:29.000Z,1482783833070178310,"",4,0,0,0,"E a vitoria tube com o lipe gente, to passada. Ele foi em Sorocaba ontem, farofa juntando pessoas ein"
28395000,1482785731970011141,2022-01-16T18:44:01.000Z,1482785731970011141,"",1,0,0,0,Cerca de 80 animais abandonados ou maltratados pelos donos foram resgatados em Araçoiaba da Serra no ano passado https://t.co/J4JO0Gqa1K #g1 #AraçoiabadaSerra https://t.co/pKJ7GPEU22
1044731140484026370,1482083905687769088,2022-01-16T18:19:07.000Z,1482779464186699776,64706049,0,0,0,0,"@jdoriajr @jdoriajr Melhor revisar a logística para a região de Sorocaba, as vacinas só chegaram hoje. 

https://t.co/6BcNYtwm8A"
1475140404194459661,1482810649805742089,2022-01-16T20:23:02.000Z,1482810649805742089,"",0,0,0,14,"RT @centralmmm: Esqueço tudo, quase tudo! ❤️
Show de ontem em Sorocaba - SP.
@MaiaraeMaraisa @MaiaraMeM @Maraisa https://t.co/Q4nvop1xk3"
722500082470416384,1482797481268240384,2022-01-16T19:30:43.000Z,1482797481268240384,"",0,0,0,0,"Sair do fresquinho da prova pro inferno que é o calor de Sorocaba, vou morrer"
1476592926092406793,1482740075909861377,2022-01-16T19:43:16.000Z,1482800641449906176,957062167194456064,0,0,0,0,@ManuLim18495461 Engraçado q só naiara foi odiada né a Paula mato tbm tava e o sorocaba sera q e pq a Naiara e mulher ? #TeamNaiara
1339736395028553728,1482781116885090305,2022-01-16T18:25:41.000Z,1482781116885090305,"",0,0,0,0,"Sorocaba como sempre mantendo um sol pra cada um, não tô aguentando mais"
1301594290448142337,1482811988208230405,2022-01-16T20:28:21.000Z,1482811988208230405,"",0,0,0,0,"Show da tai sábado em Sorocaba é 1h e 42min de casa, mas eu n vou poder irr😭😭😭"
1310097695865012224,1482800931133607936,2022-01-16T19:44:25.000Z,1482800931133607936,"",0,0,0,26,"RT @dylandantassp: Em reunião na Secretaria da Saúde de Sorocaba, e através de ofício, solicitamos que a cidade siga as recomendações da DP…"
985367109860458496,1482803946146123776,2022-01-16T19:56:24.000Z,1482803946146123776,"",0,0,0,0,tv sorocaba https://t.co/NXANdbAddQ
1474142803726852102,1482817358620209156,2022-01-16T20:49:42.000Z,1482817358620209156,"",0,0,0,23,"RT @Rabanne25695199: Finalizando últimos encontros com um 💑 Paulista vindo de Sorocaba pra conhecer sua 
MUSA 🤩 https://t.co/VjuyCvU80R"
152789952,1482453724207501319,2022-01-16T18:44:42.000Z,1482785902695002128,396814767,0,0,0,0,@luisasonza Sorocaba/SP
1232373713082949632,1482799883828477955,2022-01-16T19:40:16.000Z,1482799883828477955,"",0,0,0,391,RT @Maraisa: Quem já deu o play pro show de hoje em Sorocaba?! 👀 https://t.co/X4ttiQFPR5
1333455202796658690,1482795059129073669,2022-01-16T19:21:05.000Z,1482795059129073669,"",0,0,0,8,RT @Doriko8: @BastosJusmari Em Sorocaba SP bebes foram vacinados contra covid 19 e a midia logo tratou de abafar o caso como vacinados por…
373974836,1482369580194537472,2022-01-16T19:30:05.000Z,1482797321251393539,77382273,0,0,0,0,@MaiaraeMaraisa @Maraisa Esse show de Sorocaba foi fodaaaaa 💟
1096786788989972481,1482785473776992262,2022-01-16T18:43:00.000Z,1482785473776992262,"",0,0,0,12,"RT @contagemcorona1: 🟢SOROCABA (SP)

A ocupação dos leitos para tratamento da #COVID19 na Santa Casa de Sorocaba chegou a 100% de ocupação…"
373974836,1482797937818230786,2022-01-16T19:32:32.000Z,1482797937818230786,"",0,0,0,486,"RT @MaiaraMeM: \"Oi Felicidade! Pode entrar e ficar por aqui!\"🥰 
Meu Deus!!!! Foi incrível Sorocaba!!! Em êxtase até agora com a energia de…"
857898527330103296,1482804160747778051,2022-01-16T20:48:05.000Z,1482816952993259522,857898527330103296,1,0,1,0,"@comentaluci ♫...Nosso jeito de ser, de agradar você
Te emocionar, e agradecer
É dia e noite abraçando você

TV Sorocaba/SBT♫"
892059375426297858,1482803818438041602,2022-01-16T19:55:54.000Z,1482803818438041602,"",0,0,0,0,"MULTI FR24 HOLDING PATTERN ALERT : At time Sun Jan 16 19:54:00 2022 #GLO1277 was likely to be holding at FL220 12nm from IK Bento_NDB_BR
 near Sítio São José, Salto, Região Imediata de Sorocaba #AvGeek #ADSB https://t.co/qRDHY7MwrI https://t.co/qQUvorrGOk"
1427369234284400647,1482806385708617731,2022-01-16T20:27:48.000Z,1482811848302940161,1330577026873438214,0,0,0,0,"@bibiacoments Sorocaba 

RAISSA EM APUROS"
706494636458643456,1482812461459906563,2022-01-16T20:31:53.000Z,1482812873780912133,908163721092050944,0,0,0,0,"@eslomarques Sorocaba,sp
Me segue adm plmds vou infarta aqui"
1129147889480011776,1482781185621172225,2022-01-16T18:51:38.000Z,1482787644690116615,1357508108948537346,0,0,1,0,@camissgalmed tô de você sua puta 😭 me deixou um mês sozinha aq em sorocaba
892059375426297858,1482800068700876810,2022-01-16T19:41:00.000Z,1482800068700876810,"",0,0,0,0,"MULTI ADSBX MANOEUVRING ALERT : At time Sun Jan 16 19:38:50 2022 #GLO1277  was likely to be manoeuvring at FL220 11nm from SCB Sorocaba_NDB_BR
 near Estrda Municipal Nelson Daldon, Jardim Encanto do  #AvGeek #ADSB https://t.co/l9JNXh3qaW https://t.co/pWlx7ETvVw"
892059375426297858,1482802987311509506,2022-01-16T19:52:35.000Z,1482802987311509506,"",0,0,0,0,"MULTI ADSBX MANOEUVRING ALERT : At time Sun Jan 16 19:50:04 2022 # was likely to be manoeuvring at FL110 12nm from SCB Sorocaba_VOR-DME_BR
 near São Roque, Região Imediata de Sorocaba, Região Met #AvGeek #ADSB https://t.co/Md1yrdF7cL https://t.co/TeMKGw1aly"
1389913258568597507,1482755601616842754,2022-01-16T19:37:53.000Z,1482799286119276553,1368629810134736898,1,0,0,0,@M__Cantuaria Se a história é em Sorocaba e a escola chama sei lá Northwest Hill High eu já nem continuo uahauaahauaha
1106636432309960704,1482784594499936273,2022-01-16T18:39:30.000Z,1482784594499936273,"",1,0,0,0,"Vocês que estão cancelando Naiara, Bora cancelar outros bost*s? Sorocaba, Gusttavo Lima, Wanessa Camargo, Joelma, Claudia Leitte etc.? #ForaNaiaraAzevedo"
1482131483565375498,1482467749683240960,2022-01-16T18:33:25.000Z,1482783060353560583,359569903,0,0,1,0,"@baptista_rose Amado batista que ninguém tem nem definição, e é péssimo pelo visto.
Naiara uma bolsomion aproveitadora, muito bom.
Sorocaba que NINGUÉM tem nem definição dele, ainda é lembrado quando o escroto do Fernando trai a Maiara, aí finalmente a dupla (mais especificamente o Fernando)+"
296044994,1482812499435130885,2022-01-16T20:30:23.000Z,1482812499435130885,"",0,0,0,12,"RT @contagemcorona1: 🟢SOROCABA (SP)

A ocupação dos leitos para tratamento da #COVID19 na Santa Casa de Sorocaba chegou a 100% de ocupação…"
